Date Published,Passenger Country,Trip_verified,Aircraft,Type Of Traveller,Seat Type,Origin,Destination,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Value For Money,Recommended,Inflight Entertainment,Wifi & Connectivity,ryanair_review,exclamation_marks,question_marks,comment_length,never,again,online,delayed,cheap,legroom,Sentiment,Year Published,Month Published,Day Published,Year Flown,Month Flown,Day Flown
2018-07-22,United Kingdom,Trip Verified,Missing,Family Leisure,Economy Class,Pisa,London,1.0,1.0,1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.8062082895757131,False,False,False,True,False,False,-1,2018,7,22,2018.0,7.0,1.0
2022-03-07,Estonia,Trip Verified,Missing,Couple Leisure,Economy Class,Tallinn,Edinburgh,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-1.1811360454381503,False,False,False,False,False,False,-1,2022,3,7,2022.0,3.0,1.0
2018-07-19,United States,Trip Verified,Missing,Business,Economy Class,Venice,Frankfurt,1.0,1.0,1.0,1.0,1.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,-0.956179391920688,False,True,False,False,False,False,-1,2018,7,19,2018.0,7.0,1.0
2019-07-14,United States,Not Verified,Missing,Family Leisure,Economy Class,Budapest,Prague,3.0,3.0,1.0,3.0,1.0,no,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,-0.7697867361490764,True,False,True,False,False,False,-1,2019,7,14,2019.0,7.0,1.0
2019-08-28,United Kingdom,Trip Verified,Missing,Family Leisure,Economy Class,Alicante,Newcastle,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,1.0020147158408406,False,False,True,False,False,False,-1,2019,8,28,2019.0,8.0,1.0
2019-11-10,Ireland,Trip Verified,Missing,Family Leisure,Economy Class,Bratislava,Dublin,4.0,4.0,4.0,1.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.5906654065517668,False,False,False,False,False,False,-1,2019,11,10,2019.0,10.0,1.0
2022-06-21,Belgium,Trip Verified,Boeing 737-800,Family Leisure,Economy Class,Brussels,Gran Canaria,4.0,4.0,5.0,4.0,5.0,yes,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,-0.6305278554001712,False,False,False,True,False,True,1,2022,6,21,2022.0,6.0,1.0
2019-06-25,United Kingdom,Trip Verified,Missing,Couple Leisure,Economy Class,Kiev,London,1.0,1.0,-1.0,1.0,2.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,1.3769424717032779,True,True,True,False,False,False,-1,2019,6,25,2019.0,6.0,1.0
2018-07-29,Spain,Trip Verified,Missing,Business,Economy Class,Rome,Athens,1.0,,-1.0,2.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.9304700600901209,False,False,False,False,False,False,-1,2018,7,29,2018.0,7.0,1.0
2019-06-21,United Kingdom,Trip Verified,Boeing 737,Family Leisure,Economy Class,Palma de Mallorca,London,3.0,4.0,4.0,2.0,3.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.780498957745146,False,False,True,True,False,False,-1,2019,6,21,2019.0,6.0,1.0
2019-01-15,United Kingdom,Trip Verified,Boeing 737-800,Solo Leisure,Economy Class,London,Stockholm,3.0,3.0,-1.0,4.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.5855365246966787,False,False,False,False,False,False,0,2019,1,15,2019.0,1.0,1.0
2018-08-02,Austria,Trip Verified,Missing,Business,Economy Class,Athens,Bratislava,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,1.970472318496456,-0.2682527408267359,0.3464267541613792,True,True,False,True,False,False,-1,2018,8,2,2018.0,7.0,1.0
2022-06-11,United Kingdom,Trip Verified,Boeing 737-800,Couple Leisure,Economy Class,Birmingham,Bordeaux,4.0,5.0,4.0,4.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.04219966083300168,False,False,False,False,False,False,1,2022,6,11,2022.0,6.0,1.0
2020-02-18,United Kingdom,Not Verified,Missing,Family Leisure,Economy Class,London,Seville,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.8362025100447081,False,False,False,False,False,False,-1,2020,2,18,2020.0,2.0,1.0
2016-10-31,Australia,Missing,Missing,Solo Leisure,Economy Class,Copenhagen,Edinburgh,1.0,2.0,3.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.7590745145530068,False,False,False,False,False,False,-1,2016,10,31,2016.0,10.0,1.0
2014-03-30,United Kingdom,Missing,Missing,,Economy Class,,,3.0,4.0,0.0,,3.0,no,-1.0,-1.0,True,0.7652567064505633,1.7457718053803446,0.12789743360155872,False,False,True,False,False,False,-1,2014,3,30,,,
2016-12-20,Spain,Verified Review,Boeing 737-800,Business,Economy Class,Malaga,Palma de Mallorca,2.0,2.0,1.0,2.0,3.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,0.556386297444344,False,False,False,False,False,False,-1,2016,12,20,2016.0,12.0,1.0
2018-02-16,Greece,Missing,Missing,Couple Leisure,Economy Class,Thessaloniki,Rome,1.0,1.0,1.0,1.0,1.0,no,1.0,1.0,False,0.7652567064505633,-0.2682527408267359,-0.10562899719275923,False,True,False,False,True,False,-1,2018,2,16,2018.0,2.0,1.0
2016-12-09,United Kingdom,Verified Review,Missing,Couple Leisure,Economy Class,London,Copenhagen,3.0,3.0,-1.0,3.0,4.0,yes,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,-0.2256058790687391,False,True,False,False,False,False,1,2016,12,9,2016.0,11.0,1.0
2019-04-21,Belgium,Trip Verified,Boeing 737-800,Family Leisure,Economy Class,Crete,Brussels,1.0,,-1.0,2.0,2.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-1.0547318306045286,False,False,False,False,False,False,-1,2019,4,21,2019.0,4.0,1.0
2023-07-17,United States,Trip Verified,Missing,Business,Economy Class,Santorini,Athens,1.0,1.0,-1.0,1.0,3.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.9797462794320412,False,False,True,False,False,False,-1,2023,7,17,2023.0,7.0,1.0
2019-04-23,Canada,Trip Verified,Missing,Family Leisure,Economy Class,Santorini,Athens,2.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.7470638418543835,True,True,True,False,False,False,-1,2019,4,23,2019.0,4.0,1.0
2020-03-07,United Kingdom,Trip Verified,Missing,Couple Leisure,Economy Class,London,Warsaw,1.0,2.0,1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.9518945032822601,False,False,False,False,False,False,-1,2020,3,7,2019.0,11.0,1.0
2016-02-25,United Kingdom,Missing,Boeing 737-800,Couple Leisure,Economy Class,Athens,Santorini,5.0,5.0,-1.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.6948011849765889,False,False,False,False,False,False,0,2016,2,25,2016.0,2.0,1.0
2019-05-29,United Kingdom,Trip Verified,Missing,Family Leisure,Economy Class,Vienna,London,3.0,4.0,-1.0,1.0,3.0,no,-1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,1.9682571038063215,False,True,False,False,False,False,-1,2019,5,29,2019.0,5.0,1.0
2015-10-11,United Kingdom,Missing,Boeing 737-800,Couple Leisure,Economy Class,Lanzarote,Birmingham,4.0,5.0,4.0,3.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.07219388130199665,False,False,False,False,False,False,1,2015,10,11,2015.0,10.0,1.0
2019-04-19,United Kingdom,Trip Verified,Missing,Family Leisure,Economy Class,Manchester,Barcelona,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,3.3994099090412244,False,True,True,False,False,False,-1,2019,4,19,2019.0,4.0,1.0
2022-08-10,Indonesia,Trip Verified,Boeing 737,Business,Economy Class,Amsterdam,Dublin,3.0,2.0,1.0,3.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.3327280950294354,False,False,False,False,False,False,1,2022,8,10,2022.0,1.0,1.0
2023-09-07,United States,Not Verified,Missing,Couple Leisure,Economy Class,Beziers,Bristol,1.0,2.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,1.0448636022251192,False,False,False,True,True,False,-1,2023,9,7,2023.0,7.0,1.0
2023-03-12,United Kingdom,Not Verified,Missing,Couple Leisure,Economy Class,London,Pisa,1.0,,-1.0,,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,1.7047364525430084,True,True,True,False,True,False,-1,2023,3,12,2023.0,3.0,1.0
2017-09-10,United Kingdom,Verified Review,Boeing 737-800,Couple Leisure,Economy Class,Gdansk,Bristol,1.0,1.0,2.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.40985609052113675,True,True,False,False,False,False,-1,2017,9,10,2017.0,9.0,1.0
2015-05-16,Costa Rica,Missing,Missing,,Economy Class,,,4.0,5.0,0.0,,4.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.9176153941748373,False,True,False,False,False,False,1,2015,5,16,,,
2022-07-07,United States,Trip Verified,Missing,Family Leisure,Economy Class,Lulea,Stockholm,1.0,,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.8747665077905588,True,False,False,False,True,False,-1,2022,7,7,2022.0,7.0,1.0
2022-04-04,Ukraine,Trip Verified,Missing,Solo Leisure,Economy Class,Krakow,Bordeaux,3.0,3.0,-1.0,3.0,3.0,no,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,0.24358942683911075,False,True,False,False,False,False,-1,2022,4,4,2022.0,3.0,1.0
2020-12-27,United Kingdom,Trip Verified,Boeing 737,Couple Leisure,Economy Class,East Midlands,Alicante,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,-0.3412978723062911,False,False,False,False,False,False,-1,2020,12,27,2020.0,10.0,1.0
2018-04-24,United Kingdom,Trip Verified,Missing,Family Leisure,Economy Class,London,Athens,5.0,5.0,4.0,5.0,5.0,yes,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,-0.3241583177525797,False,True,False,False,False,False,1,2018,4,24,2018.0,4.0,1.0
2017-10-22,Russian Federation,Verified Review,Missing,Solo Leisure,Economy Class,Alicante,Kaunas,4.0,4.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,4.380903542588242,-0.2682527408267359,2.366751747180112,True,True,False,True,False,False,-1,2017,10,22,2017.0,10.0,1.0
2017-02-08,United Kingdom,Verified Review,Missing,Solo Leisure,Economy Class,Edinburgh,Barcelona,4.0,5.0,-1.0,5.0,5.0,yes,-1.0,-1.0,False,4.380903542588242,-0.2682527408267359,1.604041569539954,True,True,False,False,True,True,1,2017,2,8,2017.0,2.0,1.0
2014-06-04,United Kingdom,Missing,Missing,,Economy Class,,,4.0,5.0,5.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-1.1425720476922996,False,True,False,False,False,False,1,2014,6,4,,,
2023-07-10,United States,Not Verified,Missing,Family Leisure,Economy Class,Dublin,Edinburgh,1.0,,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.7783565134259322,False,False,True,False,False,False,-1,2023,7,10,2023.0,7.0,1.0
2019-01-13,United States,Trip Verified,Missing,Couple Leisure,Economy Class,Barcelona,Seville,3.0,3.0,2.0,1.0,1.0,no,2.0,2.0,False,-0.43995890559532946,-0.2682527408267359,-0.666949408826808,False,False,False,False,False,False,-1,2019,1,13,2019.0,1.0,1.0
2016-12-07,Spain,Missing,Missing,Couple Leisure,Economy Class,Vilnius,Athens,4.0,4.0,-1.0,3.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.9270291646683533,False,False,False,False,False,False,1,2016,12,7,2016.0,11.0,1.0
2019-11-10,Australia,Not Verified,Missing,Solo Leisure,Economy Class,Lisbon,Valencia,1.0,,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.7505047372761511,False,False,True,False,False,False,-1,2019,11,10,2019.0,11.0,1.0
2018-02-02,Israel,Trip Verified,Missing,Solo Leisure,Economy Class,Rome,Tel Aviv,4.0,3.0,-1.0,1.0,2.0,no,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,-0.30273387456044043,False,False,False,False,False,False,-1,2018,2,2,2018.0,2.0,1.0
2019-02-01,United Kingdom,Trip Verified,Missing,Solo Leisure,Economy Class,Belfast,Prague,4.0,5.0,-1.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-1.0911533840311654,False,True,False,False,False,False,1,2019,2,1,2019.0,1.0,1.0
2018-05-31,United Kingdom,Trip Verified,Missing,Solo Leisure,Economy Class,Berlin,London,1.0,,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.13348077334254027,False,False,False,False,False,False,-1,2018,5,31,2018.0,5.0,1.0
2017-12-28,United Kingdom,Trip Verified,Missing,Couple Leisure,Economy Class,London,Berlin,1.0,1.0,-1.0,1.0,1.0,no,-1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,0.556386297444344,False,False,False,False,False,False,-1,2017,12,28,2017.0,12.0,1.0
2014-10-01,United Kingdom,Missing,Missing,,Economy Class,,,4.0,4.0,0.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.7954960679796435,False,True,False,False,False,False,1,2014,10,1,,,
2019-04-20,United Kingdom,Trip Verified,Missing,Couple Leisure,Economy Class,London,Rome,2.0,3.0,-1.0,1.0,2.0,no,-1.0,-1.0,False,4.380903542588242,9.801869990208665,5.7946626579223945,False,True,False,True,False,False,-1,2019,4,20,2019.0,4.0,1.0
2022-07-17,United Kingdom,Trip Verified,Missing,Couple Leisure,Economy Class,Valletta,London,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.5748243031006091,False,False,False,True,True,False,-1,2022,7,17,2022.0,7.0,1.0
2022-05-24,Norway,Trip Verified,Boeing 737,Couple Leisure,Economy Class,Manchester,Torp,1.0,2.0,-1.0,1.0,2.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,1.081285155651756,False,False,False,False,False,False,-1,2022,5,24,2022.0,5.0,1.0
2022-05-04,Ireland,Not Verified,Missing,Business,Economy Class,Manchester,Cork,2.0,1.0,1.0,1.0,2.0,no,1.0,1.0,False,1.970472318496456,-0.2682527408267359,-0.8169205111717828,True,True,False,False,False,False,-1,2022,5,4,2022.0,5.0,1.0
2018-06-08,Russian Federation,Trip Verified,Missing,Couple Leisure,Economy Class,Barcelona,Pisa,1.0,1.0,1.0,1.0,1.0,no,-1.0,-1.0,False,1.970472318496456,-0.2682527408267359,-1.076156273796668,True,False,False,False,False,False,-1,2018,6,8,2018.0,6.0,1.0
2015-05-08,United Kingdom,Missing,Missing,,Economy Class,,,3.0,1.0,3.0,,2.0,no,-1.0,-1.0,True,1.970472318496456,1.7457718053803446,0.9741629396910596,False,False,False,False,False,False,-1,2015,5,8,,,
2015-12-08,United Kingdom,Missing,Missing,Solo Leisure,Economy Class,London,Barcelona,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.2941640972835847,False,False,False,False,False,False,-1,2015,12,8,2015.0,12.0,1.0
2014-10-05,United Kingdom,Missing,Missing,,Economy Class,,,3.0,3.0,0.0,,4.0,yes,-1.0,-1.0,True,0.7652567064505633,1.7457718053803446,0.09147588017492199,False,False,False,False,False,False,-1,2014,10,5,,,
2014-10-13,United Kingdom,Missing,Missing,,Economy Class,,,4.0,4.0,0.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-1.069728940839026,True,False,False,False,False,False,1,2014,10,13,,,
2015-10-23,United Kingdom,Missing,Missing,Family Leisure,Economy Class,Alicante,Edinburgh,3.0,1.0,1.0,1.0,4.0,no,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,1.5911869036246704,False,True,False,True,False,False,-1,2015,10,23,2015.0,10.0,1.0
2023-11-02,United Kingdom,Not Verified,Missing,Solo Leisure,Economy Class,Leeds,Faro,3.0,4.0,-1.0,4.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,2.0003937685945306,False,False,False,False,False,False,0,2023,11,2,2023.0,10.0,1.0
2018-08-23,United Kingdom,Trip Verified,Missing,Business,Economy Class,Ibiza,Liverpool,1.0,1.0,2.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.029344994917718123,True,False,False,False,False,False,-1,2018,8,23,2018.0,8.0,1.0
2019-05-09,United Kingdom,Trip Verified,Boeing 737-800,Solo Leisure,Economy Class,East Midlands,Barcelona,2.0,1.0,2.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.9754613907936133,False,False,False,False,False,False,-1,2019,5,9,2019.0,5.0,1.0
2014-05-18,United Kingdom,Missing,Missing,,Economy Class,,,3.0,2.0,1.0,,1.0,no,-1.0,-1.0,True,0.7652567064505633,-0.2682527408267359,1.3876546932993474,True,True,False,False,False,False,-1,2014,5,18,,,
2014-08-20,United Kingdom,Missing,Missing,,Economy Class,,,2.0,4.0,0.0,,3.0,no,-1.0,-1.0,True,0.7652567064505633,-0.2682527408267359,0.410700083737797,False,False,False,True,True,False,-1,2014,8,20,,,
2023-05-15,United Kingdom,Trip Verified,Missing,Solo Leisure,Economy Class,Dublin,Bristol,1.0,2.0,2.0,2.0,3.0,no,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,-0.403428757563495,False,False,False,True,False,False,-1,2023,5,15,2023.0,5.0,1.0
2014-07-27,United Kingdom,Missing,Missing,,Economy Class,,,5.0,5.0,0.0,,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.1356232176617542,False,False,True,False,False,False,1,2014,7,27,,,
2018-06-25,United Kingdom,Trip Verified,Boeing 737-800,Business,Economy Class,Manchester,Cologne,5.0,5.0,4.0,4.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.8340600657254942,False,False,False,False,False,False,1,2018,6,25,2018.0,6.0,1.0
2014-02-03,United Kingdom,Missing,Missing,,Economy Class,,,3.0,4.0,2.0,,2.0,no,-1.0,-1.0,True,0.7652567064505633,1.7457718053803446,0.5885229622325528,False,False,False,False,False,False,-1,2014,2,3,,,
2019-07-05,United States,Trip Verified,Boeing 737-800,Couple Leisure,Economy Class,Santorini,Athens,1.0,1.0,1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.7355076270416536,True,True,True,False,True,False,-1,2019,7,5,2019.0,7.0,1.0
2016-11-01,Lithuania,Verified Review,Boeing 737-800,Family Leisure,Economy Class,Berlin,Vilnius,3.0,5.0,4.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.38414675869056963,True,False,False,False,False,False,1,2016,11,1,2016.0,10.0,1.0
2019-08-16,Ireland,Trip Verified,Boeing 737,Solo Leisure,Economy Class,London,Kerry,3.0,4.0,2.0,5.0,3.0,yes,-1.0,-1.0,False,0.7652567064505633,-0.2682527408267359,0.09576076881334984,False,True,True,False,False,False,1,2019,8,16,2019.0,8.0,1.0
2014-09-14,United Kingdom,Missing,Missing,,Economy Class,,,3.0,1.0,1.0,,3.0,no,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,0.7663458407273088,False,False,False,False,False,False,-1,2014,9,14,,,
2018-07-13,United States,Trip Verified,Airbus A319,Couple Leisure,Economy Class,Hamburg,Edinburgh,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,1.284817365977079,False,False,True,False,False,False,-1,2018,7,13,2018.0,7.0,1.0
2016-05-31,United Kingdom,Verified Review,Boeing 737-800,Couple Leisure,Economy Class,Faro,London,3.0,4.0,-1.0,4.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,1.196977148889308,False,True,False,False,True,False,1,2016,5,31,2016.0,5.0,1.0
2020-06-04,United Kingdom,Trip Verified,Missing,Solo Leisure,Economy Class,London,Tenerife,1.0,,-1.0,,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.5469725269508281,False,False,False,False,False,False,-1,2020,6,4,2019.0,12.0,1.0
2017-10-09,United Kingdom,Verified Review,Missing,Family Leisure,Economy Class,East Midlands,Bergerac,4.0,5.0,5.0,5.0,5.0,yes,-1.0,-1.0,True,-0.43995890559532946,-0.2682527408267359,-0.5234056394394748,True,False,False,False,False,False,1,2017,10,9,2017.0,10.0,1.0
2019-10-02,United Kingdom,Trip Verified,Missing,Family Leisure,Economy Class,London,Shannon,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.8254902884486385,False,False,False,False,False,False,-1,2019,10,2,2019.0,10.0,1.0
2018-01-03,Portugal,Trip Verified,Boeing 737-800,Business,Economy Class,Ponta Delgada,Porto,3.0,4.0,2.0,4.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,0.005778107406364935,False,False,False,False,False,False,1,2018,1,3,2017.0,12.0,1.0
2020-02-24,Ireland,Trip Verified,Missing,Couple Leisure,Economy Class,Cork,Malaga,5.0,5.0,-1.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.8854787293866284,False,False,False,False,True,False,1,2020,2,24,2019.0,9.0,1.0
2019-11-12,United Kingdom,Trip Verified,Missing,Couple Leisure,Economy Class,London,Fuerteventura,1.0,1.0,1.0,1.0,1.0,no,1.0,1.0,False,-0.43995890559532946,-0.2682527408267359,-0.5255480837586888,False,False,False,False,False,False,-1,2019,11,12,2019.0,11.0,1.0
2022-08-14,United Kingdom,Not Verified,Missing,Couple Leisure,Economy Class,Palermo,London,3.0,5.0,2.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.26202743249537586,False,False,False,False,False,False,1,2022,8,14,2022.0,7.0,1.0
2016-10-20,United Kingdom,Verified Review,Missing,Couple Leisure,Economy Class,Ibiza,Bologna,1.0,2.0,-1.0,1.0,3.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.5276905280779027,False,False,False,False,False,False,-1,2016,10,20,2016.0,10.0,1.0
2022-04-26,United Kingdom,Trip Verified,Missing,Family Leisure,Economy Class,Faro,Newcastle,2.0,2.0,-1.0,2.0,3.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.06063766648926678,False,False,False,False,False,False,-1,2022,4,26,2022.0,4.0,1.0
2020-02-23,Germany,Not Verified,Missing,Family Leisure,Economy Class,Berlin,Kerry,2.0,2.0,1.0,2.0,1.0,no,1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.039213223297127515,False,False,False,False,False,False,-1,2020,2,23,2020.0,1.0,1.0
2019-11-14,United States,Not Verified,Missing,Couple Leisure,Economy Class,Seville,Marrakesh,1.0,1.0,-1.0,1.0,1.0,no,-1.0,-1.0,False,1.970472318496456,-0.2682527408267359,-0.16990232676917702,False,False,True,False,False,False,-1,2019,11,14,2019.0,9.0,1.0
2018-07-09,Belgium,Trip Verified,Boeing 737-800,Solo Leisure,Economy Class,Brussels,Rome,4.0,5.0,-1.0,5.0,4.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.19132676996131628,False,False,False,False,False,False,1,2018,7,9,2018.0,7.0,1.0
2015-10-13,Spain,Missing,Boeing 737-800,Solo Leisure,Economy Class,Palma de Mallorca,Frankfurt,5.0,1.0,-1.0,5.0,5.0,yes,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.48055675305519635,False,False,False,False,False,False,0,2015,10,13,2015.0,10.0,1.0
2018-07-18,United Kingdom,Trip Verified,Boeing 737-800,Solo Leisure,Economy Class,Athens,London,1.0,4.0,-1.0,1.0,3.0,no,-1.0,-1.0,False,-0.43995890559532946,-0.2682527408267359,-0.6755191861036637,True,False,False,False,False,False,-1,2018,7,18,2018.0,4.0,1.0
