,param_alpha,param_fit_prior,mean_test_score,std_test_score,rank_test_score
1139,0.602553163842865,False,0.522310112193992,0.008389060550837794,1
2,0.5986584841970366,False,0.5223058038025868,0.008381880098476987,2
1487,0.5988082963834914,False,0.5223058038025868,0.008381880098476987,2
1407,0.598112629369018,False,0.5223058038025868,0.008381880098476987,2
73,0.598865466488536,False,0.5223058038025868,0.008381880098476987,2
515,0.6039578720725125,False,0.5222490734537081,0.008405310232163694,6
553,0.5870682241365672,False,0.5219282665153263,0.00847051455238646,7
544,0.5912754357449292,False,0.5218682647886579,0.008505768744728522,8
721,0.5885542289732454,False,0.5218682647886579,0.008505768744728522,8
1310,0.5877693608621982,False,0.5218682647886579,0.008505768744728522,8
662,0.5902306668690871,False,0.5218682647886579,0.008505768744728522,8
566,0.5953850173200438,False,0.5216602454717754,0.00863979152930549,12
867,0.5947766373769361,False,0.5216602454717754,0.00863979152930549,12
1278,0.5930443341867842,False,0.5216602454717754,0.00863979152930549,12
1490,0.5932215701073843,False,0.5216602454717754,0.00863979152930549,12
238,0.5857755812734633,False,0.5215314993977229,0.008763256208219916,16
935,0.6055381576448828,False,0.5213441957406809,0.006964649958394568,17
794,0.5821704601762733,False,0.5213406656555467,0.008812735854412458,18
1165,0.5821482297799723,False,0.5213406656555467,0.008812735854412458,18
1441,0.5772497307686131,False,0.5212235096649117,0.008028308821731776,20
11,0.6116531604882809,False,0.5208287294929254,0.007519185252419824,21
218,0.6117207462343522,False,0.5208287294929254,0.007519185252419824,21
724,0.6134113892107077,False,0.5208287294929254,0.007519185252419824,21
1477,0.6282381104632814,False,0.5208112608688156,0.009461385131568302,24
408,0.6279003894909078,False,0.5208112608688156,0.009461385131568302,24
1179,0.6140813111847361,False,0.5207771743516046,0.0075263149103619266,26
1169,0.6292988060107362,False,0.5206239160750497,0.009134482748393541,27
1083,0.6349600455910331,False,0.5206239160750497,0.009134482748393541,27
108,0.6335297107608947,False,0.5206239160750497,0.009134482748393541,27
599,0.6332407749109605,False,0.5206239160750497,0.009134482748393541,27
1398,0.6345824175503038,False,0.5206239160750497,0.009134482748393541,27
276,0.6318372121697993,False,0.5206239160750497,0.009134482748393541,27
416,0.618254771530296,False,0.5205826058247338,0.00755194271322738,33
288,0.6182180633162611,False,0.5205826058247338,0.00755194271322738,33
932,0.61714498660403,False,0.5205826058247338,0.00755194271322738,33
1069,0.6171557833956468,False,0.5205826058247338,0.00755194271322738,33
741,0.6229373829351187,False,0.5205826058247338,0.00755194271322738,33
1341,0.6196994401994157,False,0.5205826058247338,0.00755194271322738,33
1167,0.6189481930077215,False,0.5205826058247338,0.00755194271322738,33
382,0.6220867002278735,False,0.5205826058247338,0.00755194271322738,33
780,0.6169269183757422,False,0.5205405353221371,0.007576976703816931,41
230,0.6158500980522165,False,0.5205405353221371,0.007576976703816931,41
1264,0.615985450260179,False,0.5205405353221371,0.007576976703816931,41
58,0.6375574713552131,False,0.5205257046560835,0.009219074428861811,44
373,0.6393613569742423,False,0.5205257046560835,0.009219074428861811,44
1053,0.6379607933159701,False,0.5205257046560835,0.009219074428861811,44
952,0.6391199378155004,False,0.5205257046560835,0.009219074428861811,44
377,0.6366443216222826,False,0.5205257046560835,0.009219074428861811,44
669,0.6389493853342618,False,0.5205257046560835,0.009219074428861811,44
1173,0.646090123462508,False,0.5204806596110385,0.009259008160190192,50
1304,0.6425651995351915,False,0.5204806596110385,0.009259008160190192,50
1399,0.6426746576724236,False,0.5204806596110385,0.009259008160190192,50
673,0.6466649191171634,False,0.5204806596110385,0.009259008160190192,50
